"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"MINEK515",220,0.618940832295558,0.622390400453588,0.0127207128793215,382,-0.271177267402745,0.382,999
"MINEK715",192,0.629810311954625,0.623117613191835,0.0139365080982418,692,0.480227809980194,0.692,999
"MINEK915",244,0.626275506645079,0.622559407118108,0.011523014270368,633,0.32249370171544,0.633,999
"MINEP514",225,0.615453692063492,0.622658511631473,0.0126417131761303,278,-0.569924302790286,0.278,999
"MINEP515",284,0.612300236649579,0.622922137913059,0.0101176172739102,166,-1.04984216895309,0.166,999
"MINEP714",328,0.618698196091594,0.622504983998132,0.00930671126324432,341,-0.409036855110459,0.341,999
"MINEP715",314,0.620377408681142,0.623051417610403,0.00964121411052336,397,-0.277351887283775,0.397,999
"MINEP914",335,0.611567012959156,0.622248106899285,0.00907032818900536,115,-1.17758627003988,0.115,999
"MINEP915",302,0.623902580141251,0.622002788760466,0.00995305769439814,575,0.19087515004098,0.575,999
"MOTEF514",199,0.656963226232171,0.622065442598072,0.0138823937774721,996,2.51381600273647,0.996,999
"MOTEF515",152,0.643192842453817,0.623479411085885,0.0156774561051115,893,1.25743814785766,0.893,999
"MOTEF714",231,0.604536967438359,0.62225624553897,0.0124502219427704,76,-1.42320981762905,0.076,999
"MOTEF715",197,0.64188581477261,0.622421508477295,0.0135579920870963,926,1.43563340133818,0.926,999
"MOTEF914",262,0.623631415869673,0.622316191392762,0.0112194621086303,545,0.117227052792494,0.545,999
"MOTEF915",254,0.651523620179889,0.622523886333814,0.0113894430279453,994,2.5461942058905,0.994,999
"MOTEJ515",275,0.645981503384207,0.622236108102263,0.0108056137575107,987,2.19750546473489,0.987,999
"MOTEJ715",218,0.657359350610916,0.622648303738567,0.012865669268358,998,2.69795889730492,0.998,999
"MOTEJ915",258,0.649027700962206,0.622252625267864,0.0110609729421477,990,2.42067997402969,0.99,999
"MOTEK515",168,0.655283410322213,0.623686920986427,0.0145629358981487,981,2.16965106189902,0.981,999
"MOTEK715",164,0.630655988328595,0.62257143322134,0.0152071488006466,704,0.531628592133636,0.704,999
"MOTEK915",248,0.646959418505942,0.621931839530205,0.0113612187414542,988,2.20289561756413,0.988,999
"MOTEP514",268,0.645076977751691,0.622619780656334,0.0107168863916684,984,2.09549642261912,0.984,999
"MOTEP515",248,0.643814341452266,0.622639117355896,0.0114923111173522,964,1.84255576447088,0.964,999
"MOTEP714",290,0.622947496002864,0.622749184873694,0.0101645953748481,510,0.0195099875456545,0.51,999
"MOTEP715",249,0.647950804508356,0.622555132006602,0.0113667208193798,988,2.23421274308556,0.988,999
"MOTEP914",284,0.6327662093764,0.622552270084996,0.0105383492470101,838,0.969216245542616,0.838,999
"MOTEP915",296,0.633970772331654,0.623100170068603,0.0101674139958258,852,1.06916097520114,0.852,999
