"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"MOTEJ515",275,0.645981503384207,0.621705566219172,0.0109936497107975,983,2.20817815772247,0.983,999
"MOTEJ715",218,0.657359350610916,0.622625013425889,0.0129764307465507,996,2.67672504584972,0.996,999
"MOTEJ915",258,0.649027700962206,0.622937660732551,0.0115110373380534,985,2.26652381218551,0.985,999
"MOTEK515",168,0.655283410322213,0.62279938345103,0.0147168332588714,985,2.20727015790581,0.985,999
"MOTEK715",164,0.630655988328595,0.62224423050014,0.0149452133938207,717,0.5628395933064,0.717,999
"MOTEK915",248,0.646959418505942,0.622625959345463,0.0114632526669894,981,2.12273600411446,0.981,999
"MOTEP514",268,0.645076977751691,0.622543933029681,0.0110241381611496,984,2.04397336033205,0.984,999
"MOTEP515",248,0.643814341452266,0.621480209297714,0.011607901884281,975,1.92404556630483,0.975,999
"MOTEP714",290,0.622947496002864,0.622585084946538,0.0101436903687448,523,0.0357277325264258,0.523,999
"MOTEP715",249,0.647950804508356,0.622786828867344,0.0116028341387399,979,2.16877836398556,0.979,999
"MOTEP914",284,0.6327662093764,0.622918262815147,0.0105569485818638,841,0.932840250654534,0.841,999
"MOTEP915",296,0.633970772331654,0.623216676804381,0.0101131306739306,854,1.06337946912861,0.854,999
