"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"MDPEJ515",413,1.07810477348534,1.15087335031692,0.0599610041357998,119,-1.21359836914617,0.119,999
"MDPEJ715",362,1.14184822480782,1.09794719938004,0.0875595197627051,703,0.501384949880525,0.703,999
"MDPEJ915",369,1.18525010575675,1.11417069995204,0.0819243124053589,816,0.867622854776223,0.816,999
"MDPEK515",203,0.941314134139917,1.13321676687312,0.0755144712361902,3,-2.54126963470331,0.003,999
"MDPEK715",231,0.873838111118867,1.11836544861332,0.082453318999383,1,-2.96564577947774,0.001,999
"MDPEK915",303,0.960286080473451,1.13729014250555,0.0720963881851321,4,-2.45510304313141,0.004,999
"MDPEP514",576,1.04419713070418,1.1432818230493,0.0643239392879997,48,-1.54040149657941,0.048,999
"MDPEP515",449,1.08964281534061,1.15267052924479,0.0580986698339303,142,-1.08483918968096,0.142,999
"MDPEP714",362,1.16618749276133,1.13805430290598,0.0701665198831637,668,0.400948912703591,0.668,999
"MDPEP715",415,1.09380284896418,1.15151034853644,0.0586732774881337,165,-0.983539731250418,0.165,999
"MDPEP914",398,1.12401907544244,1.15967196800503,0.0531692622655973,250,-0.670554584422977,0.25,999
"MDPEP915",417,1.10194965401965,1.15268934166528,0.0581863659825566,201,-0.872020219665292,0.201,999
"MINEF514",594,1.09934938979421,1.1535772190134,0.0585614946288079,174,-0.925998039546555,0.174,999
"MINEF515",402,1.00989589991678,1.14801374746369,0.0625645433050025,9,-2.20760578197756,0.009,999
"MINEF714",306,1.06637216860706,1.14946665434369,0.0620797498230044,82,-1.33851192979258,0.082,999
"MINEF715",374,0.975868720964321,1.14300755692652,0.0652090935789739,2,-2.56312159529992,0.002,999
"MINEF914",389,1.01378558296151,1.15041935309608,0.0612172162316214,7,-2.23195007132641,0.007,999
"MINEF915",426,0.991069772539754,1.14679087028843,0.064856812587888,3,-2.40099831513701,0.003,999
"MINEJ515",659,1.09298513192837,1.16800552762689,0.0418580667741263,33,-1.79225658230557,0.033,999
"MINEJ715",537,1.04652468645303,1.15653669862462,0.0534627750795526,20,-2.05773104759136,0.02,999
"MINEJ915",524,1.08543303745306,1.16039412436512,0.0507308148016537,55,-1.47762434341223,0.055,999
"MINEK515",417,0.999683256704281,1.14670124702454,0.0639419700726894,4,-2.299240860942,0.004,999
"MINEK715",334,0.885415917332307,1.12027086349582,0.0794109732660522,1,-2.95746213028611,0.001,999
"MINEK915",422,1.03104655149937,1.15543149114525,0.057115874887329,10,-2.17776476139521,0.01,999
"MINEP514",502,1.04216926614107,1.15133778046007,0.0573926874746431,25,-1.90213281730748,0.025,999
"MINEP515",513,1.03881361224433,1.16148008116045,0.0483251167694355,5,-2.53835845863302,0.005,999
"MINEP714",450,1.12960550175665,1.16273759753689,0.0493898263607395,261,-0.670828351131404,0.261,999
"MINEP715",582,1.07744324921594,1.16067948403103,0.0502895043672028,43,-1.65514128370248,0.043,999
"MINEP914",603,1.07360052240388,1.15962038275072,0.0511285385003559,41,-1.68242361056805,0.041,999
"MINEP915",558,1.0678855206708,1.16140207422425,0.0501665269943987,23,-1.86412253660481,0.023,999
"MOTEF514",328,1.07122744715354,1.14686612653121,0.061355947117948,98,-1.23278480621071,0.098,999
"MOTEF515",224,0.986116476674392,1.14033797046479,0.0688338302576526,7,-2.24048978842425,0.007,999
"MOTEF714",255,1.0950213712905,1.14118938443443,0.0701610114072356,254,-0.658029469899619,0.254,999
"MOTEF715",230,0.898919271501994,1.12096579999166,0.0818278010249397,2,-2.71358298412531,0.002,999
"MOTEF914",301,1.03479883521168,1.15348254726547,0.0591211349881647,23,-2.00746673888355,0.023,999
"MOTEF915",317,0.982621253281072,1.1457574948209,0.0661416167431897,2,-2.46646891280635,0.002,999
"MOTEJ515",381,1.11748837091406,1.15082959996207,0.0598586350918237,291,-0.556999487156108,0.291,999
"MOTEJ715",273,1.081697395877,1.08838149080925,0.094447754170375,503,-0.0707702897857539,0.503,999
"MOTEJ915",343,1.20760695374611,1.11940527970754,0.0785130177586698,874,1.12340190909082,0.874,999
"MOTEK515",218,1.04347740578748,1.14508434134468,0.0660778384709014,63,-1.53768552223366,0.063,999
"MOTEK715",194,0.811677559415465,1.10408727839772,0.0891337007986095,1,-3.2805741976644,0.001,999
"MOTEK915",316,0.94518563331812,1.14030201411575,0.0705539731476998,1,-2.76549104313604,0.001,999
"MOTEP514",542,0.998586448717191,1.1182430913052,0.0797794299064837,44,-1.49984328953304,0.044,999
"MOTEP515",358,1.12059657037654,1.14934778612442,0.0620948294757791,330,-0.463021091942973,0.33,999
"MOTEP714",368,1.19271675436835,1.15473445340573,0.0588373363195817,736,0.645547595090136,0.736,999
"MOTEP715",303,1.12972617865715,1.14204312858519,0.0696030905916615,448,-0.176959813470161,0.448,999
"MOTEP914",370,1.11157941284747,1.15017262892296,0.0616154139726262,264,-0.626356516774041,0.264,999
"MOTEP915",379,1.08335578503584,1.14295513770764,0.0654285043867847,185,-0.910908070272767,0.185,999
