"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs"
"MINEJ515",318,0.0850601257861635,0.101135996144229,0.00545422521907593,1,-2.94741594128535,0.001,999
"MINEJ715",281,0.0977998220640569,0.101109882725578,0.00561540330200604,282,-0.589460895949928,0.282,999
"MINEJ915",289,0.0889628719723183,0.100986442931341,0.00538676103448027,11,-2.23205946617284,0.011,999
"MINEK515",220,0.100616272727273,0.100750296497419,0.00541643894788907,496,-0.0247438901160268,0.496,999
"MINEK715",192,0.103366770833333,0.100727185018209,0.0055122415989437,686,0.478858875784857,0.686,999
"MINEK915",244,0.100183155737705,0.101173835016186,0.00536801611003991,436,-0.184552217834906,0.436,999
"MINEP514",225,0.0773732888888889,0.101073289317642,0.00526267017477078,1,-4.50341739871344,0.001,999
"MINEP515",284,0.090300985915493,0.101031662055319,0.00559500466925008,26,-1.91790298206567,0.026,999
"MINEP714",328,0.0820925609756098,0.101270156664145,0.00517593077855213,1,-3.70514918167035,0.001,999
"MINEP715",314,0.0845947770700637,0.101040158593808,0.00554099622457103,2,-2.9679467116074,0.002,999
"MINEP914",335,0.0862722388059702,0.100940544116084,0.00551369478022354,1,-2.660340460398,0.001,999
"MINEP915",302,0.0925648013245033,0.101225714422421,0.0054124161858843,57,-1.60019348114905,0.057,999
"MOTEF514",199,0.0973812060301508,0.101389524419086,0.00536959294193616,220,-0.746484590597253,0.22,999
"MOTEF515",152,0.102183157894737,0.101237620415644,0.00545855741918602,584,0.173221129042086,0.584,999
"MOTEF714",231,0.0959016883116883,0.101405011462208,0.00530435821782089,157,-1.03750970890889,0.157,999
"MOTEF715",197,0.106133705583756,0.101139192951949,0.00531887755142001,833,0.939016283703341,0.833,999
"MOTEF914",262,0.0965880152671756,0.1012240862704,0.00582241116963394,205,-0.796245896786382,0.205,999
"MOTEF915",254,0.0938792519685039,0.101347914122903,0.00535205605282477,83,-1.39547532400314,0.083,999
"MOTEJ515",275,0.0850241454545455,0.101159176772548,0.00525121530718139,1,-3.0726280249711,0.001,999
"MOTEJ715",218,0.10409123853211,0.101197940392131,0.00548873897587159,708,0.527133491444608,0.708,999
"MOTEJ915",258,0.106409379844961,0.101398641112362,0.00548027329901904,822,0.914322782678819,0.822,999
"MOTEK515",168,0.10051869047619,0.101401409298355,0.00563267632581065,455,-0.156713926223585,0.455,999
"MOTEK715",164,0.0988578658536585,0.101304996729351,0.00539523948239467,315,-0.453572243396737,0.315,999
"MOTEK915",248,0.10308689516129,0.101149668155686,0.00547121996761546,646,0.354075876508516,0.646,999
"MOTEP514",268,0.0910535447761194,0.100827877300408,0.00542256649947431,33,-1.80252884408816,0.033,999
"MOTEP515",248,0.0944427822580645,0.100875191841992,0.0055267822372655,115,-1.16386159392263,0.115,999
"MOTEP714",290,0.0895529310344828,0.100969432344948,0.00541888874804048,16,-2.10679750799343,0.016,999
"MOTEP715",249,0.105339799196787,0.101048234118757,0.00537314279920327,781,0.798706685902037,0.781,999
"MOTEP914",284,0.0938894014084507,0.101064392792786,0.0053425347144209,104,-1.34299387235951,0.104,999
"MOTEP915",296,0.0915617905405405,0.100844082129979,0.00537052727264883,40,-1.72837621302317,0.04,999
