"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"MINEP714",328,0.618698196091594,0.622767562384492,0.0089931605499359,320,-0.452495679389094,0.32,999
"MINEP715",314,0.620377408681142,0.622590260569273,0.0094922600713286,410,-0.233121708792486,0.41,999
"MINEP914",335,0.611567012959156,0.622874465454104,0.00900057381021602,99,-1.25630351279526,0.099,999
"MINEP915",302,0.623902580141251,0.622790750096646,0.009603012150155,530,0.115779302079443,0.53,999
"MOTEF514",199,0.656963226232171,0.623489188502243,0.0132802948013686,996,2.52057941714355,0.996,999
"MOTEF515",152,0.643192842453817,0.622889333568494,0.0158448129882457,900,1.28139782403144,0.9,999
"MOTEF714",231,0.604536967438359,0.623040097637257,0.0117180695431166,63,-1.579025464119,0.063,999
"MOTEF715",197,0.64188581477261,0.623397895488983,0.0130503826560756,913,1.41665725602454,0.913,999
"MOTEF914",262,0.623631415869673,0.622705284575324,0.0107134414954037,539,0.0864457321903759,0.539,999
"MOTEF915",254,0.651523620179889,0.622737542274776,0.0110928452413563,993,2.59501302675643,0.993,999
"MOTEJ515",275,0.645981503384207,0.622616751197382,0.0106240204330674,987,2.19923825768464,0.987,999
"MOTEJ715",218,0.657359350610916,0.62236430016623,0.0120292905832001,997,2.90915330398286,0.997,999
"MOTEJ915",258,0.649027700962206,0.621992397524059,0.0116776236071763,995,2.31513742415305,0.995,999
"MOTEK515",168,0.655283410322213,0.622599686206024,0.0149495393945758,986,2.18626964039092,0.986,999
"MOTEK715",164,0.630655988328595,0.623635498273225,0.0148048565129287,687,0.474201830273701,0.687,999
"MOTEK915",248,0.646959418505942,0.622722552387832,0.0118998804381417,974,2.03673190197991,0.974,999
"MOTEP514",268,0.645076977751691,0.622317859614604,0.0110563650519112,981,2.05846297858563,0.981,999
"MOTEP515",248,0.643814341452266,0.622708117411195,0.0116467342252635,958,1.81220105420527,0.958,999
"MOTEP714",290,0.622947496002864,0.622933037934725,0.0102693045095087,490,0.00140789165664555,0.49,999
"MOTEP715",249,0.647950804508356,0.622306912493527,0.0110007212858405,992,2.33111005619568,0.992,999
"MOTEP914",284,0.6327662093764,0.621764907621253,0.0102984397471724,861,1.06824936837325,0.861,999
"MOTEP915",296,0.633970772331654,0.621966563819202,0.0102057707225724,883,1.17621773394359,0.883,999
